timestamp,window_ts,window_time,trade_id,side,entry_price,entry_shares,entry_cost,edge_at_entry,prob_at_entry,btc_delta_at_entry,seconds_remaining_at_entry,entry_delta_pct,entry_seconds_remaining,entry_latency_ms,max_prob_during_hold,min_prob_during_hold,max_sell_price_seen,min_sell_price_seen,exit_type,exit_price,exit_shares_sold,exit_revenue,residual_shares,residual_value,exit_latency_ms,btc_final_price,btc_final_delta_pct,won_resolution,resolution_payout,resolution_method,claim_result,profit,return_pct,profit_if_held
1778111583.2895443,1778111400,19:50,1,UP,0.55,24.8,13.66,0.241,0.8,0.063,116.7,0.063,116.7,0.0,0.99,0.8,0.99,0.8,resolution,0.0,0.0,0.0,24.8,0.0,0,81440.71,0.1029,True,24.8,binance_fallback,not_attempted,11.18,81.82,11.14
1778112470.1347637,1778112300,20:05,2,DOWN,0.55,30.7,16.87,0.2437,0.8017,-0.0669,129.9,-0.0669,129.9,0.0,0.8017,0.01,0.45,0.01,resolution,0.0,0.0,0.0,30.7,0.0,0,81419.07,-0.019,True,30.7,binance_fallback,not_attempted,13.8,81.82,13.83
1778112739.3813462,1778112600,20:10,3,UP,0.55,42.1,23.18,0.2733,0.8313,0.0842,160.6,0.0842,160.6,0.0,0.9088,0.6137,0.91,0.61,resolution,0.0,0.0,0.0,42.1,0.0,0,81426.59,0.0092,True,42.1,binance_fallback,not_attempted,18.97,81.82,18.92
1778113030.2359319,1778112900,20:15,4,DOWN,0.55,45.5,25.0,0.388,0.933,-0.0676,169.8,-0.0676,169.8,0.0,0.933,0.01,0.22,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81405.65,-0.0257,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778113260.0640562,1778113200,20:20,5,DOWN,0.55,45.5,25.0,0.3998,0.9228,-0.0764,239.9,-0.0764,239.9,0.0,0.9228,0.01,0.24,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81286.0,-0.147,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778113759.9465623,1778113500,20:25,6,DOWN,0.55,45.5,25.0,0.41,0.99,-0.0602,40.1,-0.0602,40.1,0.0,0.99,0.01,0.08,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81227.27,-0.0723,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778113965.0725126,1778113800,20:30,7,DOWN,0.55,45.5,25.0,0.3934,0.9484,-0.0656,134.9,-0.0656,134.9,0.0,0.9484,0.01,0.39,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81172.43,-0.0675,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778114211.6137505,1778114100,20:35,8,DOWN,0.55,45.5,25.0,0.3638,0.8978,-0.0603,188.4,-0.0603,188.4,0.0,0.8978,0.01,0.34,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81120.0,-0.0646,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778114460.0168707,1778114400,20:40,9,DOWN,0.55,45.5,25.0,0.3998,0.9228,-0.0764,240.0,-0.0764,240.0,0.0,0.9228,0.01,0.42,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81027.98,-0.1134,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778114906.530102,1778114700,20:45,10,UP,0.55,45.5,25.0,0.4045,0.9715,0.0637,93.5,0.0637,93.5,0.0,0.99,0.8295,0.99,0.83,resolution,0.0,0.0,0.0,45.5,0.0,0,81108.01,0.0988,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778115089.2048302,1778115000,20:50,11,DOWN,0.55,45.5,25.0,0.3619,0.8899,-0.0617,210.8,-0.0617,210.8,0.0,0.8899,0.01,0.34,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81022.92,-0.1049,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778115360.0868425,1778115300,20:55,12,UP,0.55,45.5,25.0,0.4288,0.9558,0.0914,239.9,0.0914,239.9,0.0,0.9558,0.5069,0.83,0.51,resolution,0.0,0.0,0.0,45.5,0.0,0,81016.96,-0.0074,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778115681.290559,1778115600,21:00,13,DOWN,0.55,45.5,25.0,0.3547,0.8797,-0.0601,218.7,-0.0601,218.7,0.0,0.8797,0.0591,0.5,0.06,resolution,0.0,0.0,0.0,45.5,0.0,0,81010.42,-0.0081,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778115973.243517,1778115900,21:05,14,DOWN,0.55,45.5,25.0,0.4121,0.9421,-0.082,226.8,-0.082,226.8,0.0,0.9421,0.01,0.49,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81058.0,0.0587,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778116260.0179436,1778116200,21:10,15,UP,0.55,45.5,25.0,0.4317,0.9597,0.0938,240.0,0.0938,240.0,0.0,0.99,0.5399,0.99,0.54,resolution,0.0,0.0,0.0,45.5,0.0,0,81151.53,0.1154,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778116582.105084,1778116500,21:15,16,DOWN,0.55,45.5,25.0,0.3714,0.8984,-0.0651,217.9,-0.0651,217.9,0.0,0.8984,0.01,0.32,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81077.68,-0.091,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778116899.547975,1778116800,21:20,17,DOWN,0.55,45.5,25.0,0.3632,0.8942,-0.0613,200.5,-0.0613,200.5,0.0,0.8942,0.01,0.5,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81145.48,0.0836,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778117324.323346,1778117100,21:25,18,UP,0.55,45.5,25.0,0.4093,0.9803,0.0621,75.7,0.0621,75.7,0.0,0.99,0.8455,0.99,0.85,resolution,0.0,0.0,0.0,45.5,0.0,0,81210.01,0.0795,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778117666.9899125,1778117400,21:30,19,DOWN,0.55,45.5,25.0,0.408,0.99,-0.0605,33.0,-0.0605,33.0,0.0,0.99,0.01,0.06,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81142.59,-0.083,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778117767.0050478,1778117700,21:35,20,UP,0.55,45.5,25.0,0.3788,0.9018,0.0683,233.0,0.0683,233.0,0.0,0.99,0.6879,0.99,0.69,resolution,0.0,0.0,0.0,45.5,0.0,0,81260.3,0.1451,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778118660.0392647,1778118600,21:50,21,DOWN,0.55,45.5,25.0,0.3908,0.9128,-0.0729,240.0,-0.0729,240.0,0.0,0.9128,0.01,0.27,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81175.03,-0.1196,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778119332.1499085,1778119200,22:00,22,DOWN,0.55,45.5,25.0,0.3856,0.9296,-0.0661,167.9,-0.0661,167.9,0.0,0.9296,0.01,0.44,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81111.5,-0.0694,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778119770.2523959,1778119500,22:05,23,DOWN,0.55,45.5,25.0,0.405,0.99,-0.0618,29.8,-0.0618,29.8,0.0,0.99,0.01,0.04,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81014.84,-0.1192,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778119943.9135008,1778119800,22:10,24,DOWN,0.55,45.5,25.0,0.4026,0.9556,-0.0737,156.1,-0.0737,156.1,0.0,0.9556,0.01,0.27,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80933.64,-0.1002,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778120591.194286,1778120400,22:20,25,UP,0.55,45.5,25.0,0.395,0.954,0.0609,108.8,0.0609,108.8,0.0,0.9777,0.709,0.98,0.71,resolution,0.0,0.0,0.0,45.5,0.0,0,80904.99,-0.0079,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778121180.3447263,1778121000,22:30,26,UP,0.55,45.5,25.0,0.4094,0.9784,0.0766,119.7,0.0766,119.7,0.0,0.99,0.9287,0.99,0.93,resolution,0.0,0.0,0.0,45.5,0.0,0,81013.12,0.1423,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778121369.1388845,1778121300,22:35,27,DOWN,0.55,45.5,25.0,0.3726,0.8956,-0.0661,230.9,-0.0661,230.9,0.0,0.8956,0.01,0.38,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80969.28,-0.0541,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778121960.080792,1778121900,22:45,28,UP,0.55,45.5,25.0,0.438,0.967,0.0987,239.9,0.0987,239.9,0.0,0.99,0.7671,0.99,0.77,resolution,0.0,0.0,0.0,45.5,0.0,0,81052.0,0.1039,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778122634.6646903,1778122500,22:55,29,UP,0.55,45.5,25.0,0.3907,0.9377,0.0684,165.3,0.0684,165.3,0.0,0.99,0.6832,0.99,0.68,resolution,0.0,0.0,0.0,45.5,0.0,0,81113.34,0.0337,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778122970.5478213,1778122800,23:00,30,DOWN,0.55,45.5,25.0,0.3993,0.9583,-0.0682,129.5,-0.0682,129.5,0.0,0.9583,0.01,0.23,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81056.61,-0.0699,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778123325.67446,1778123100,23:05,31,UP,0.55,45.5,25.0,0.4094,0.9794,0.0609,74.3,0.0609,74.3,0.0,0.99,0.7454,0.99,0.75,resolution,0.0,0.0,0.0,45.5,0.0,0,81080.32,0.0293,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778123586.3143537,1778123400,23:10,32,DOWN,0.55,45.5,25.0,0.3975,0.9575,-0.0636,113.7,-0.0636,113.7,0.0,0.9575,0.01,0.21,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81020.17,-0.0742,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778123839.926465,1778123700,23:15,33,UP,0.55,45.5,25.0,0.3829,0.9279,0.064,160.1,0.064,160.1,0.0,0.9279,0.5011,0.78,0.5,resolution,0.0,0.0,0.0,45.5,0.0,0,81020.01,-0.0002,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778124076.8665051,1778124000,23:20,34,DOWN,0.55,45.5,25.0,0.3678,0.8928,-0.0642,223.1,-0.0642,223.1,0.0,0.8928,0.01,0.27,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80904.3,-0.1428,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778124389.5803149,1778124300,23:25,35,UP,0.55,45.5,25.0,0.3626,0.8906,0.0618,210.4,0.0618,210.4,0.0,0.99,0.7308,0.99,0.73,resolution,0.0,0.0,0.0,45.5,0.0,0,80971.54,0.0884,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778124874.0404613,1778124600,23:30,36,DOWN,0.55,45.5,25.0,0.401,0.99,-0.0636,26.0,-0.0636,26.0,0.0,0.99,0.01,0.04,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80923.64,-0.0592,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778125062.9123588,1778124900,23:35,37,UP,0.55,45.5,25.0,0.3905,0.9435,0.0643,137.1,0.0643,137.1,0.0,0.99,0.786,0.99,0.79,resolution,0.0,0.0,0.0,45.5,0.0,0,80983.57,0.0741,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778125704.0169554,1778125500,23:45,38,DOWN,0.55,45.5,25.0,0.4015,0.9655,-0.0617,96.0,-0.0617,96.0,0.0,0.9655,0.01,0.19,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80954.66,-0.0313,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778125860.0489655,1778125800,23:50,39,UP,0.55,45.5,25.0,0.3624,0.8814,0.0634,240.0,0.0634,240.0,0.0,0.9012,0.5028,0.9,0.5,resolution,0.0,0.0,0.0,45.5,0.0,0,80936.07,-0.023,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778126160.1000059,1778126100,23:55,40,DOWN,0.55,45.5,25.0,0.3637,0.8827,-0.0638,239.9,-0.0638,239.9,0.0,0.8827,0.01,0.42,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80834.92,-0.125,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778126986.4377885,1778126700,00:05,41,DOWN,0.55,45.5,25.0,0.391,0.99,-0.068,13.6,-0.068,13.6,0.0,0.99,0.01,0.01,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80771.8,-0.0554,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778127060.0832598,1778127000,00:10,42,UP,0.55,45.5,25.0,0.3976,0.9206,0.0756,239.9,0.0756,239.9,0.0,0.99,0.7561,0.99,0.76,resolution,0.0,0.0,0.0,45.5,0.0,0,80869.87,0.1214,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778127429.9242086,1778127300,00:15,43,UP,0.55,45.5,25.0,0.3839,0.9269,0.0657,170.1,0.0657,170.1,0.0,0.99,0.7437,0.99,0.74,resolution,0.0,0.0,0.0,45.5,0.0,0,80941.75,0.0889,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778129660.346004,1778129400,00:50,44,UP,0.55,45.5,25.0,0.404,0.99,0.0653,39.7,0.0653,39.7,0.0,0.99,0.9329,0.99,0.93,resolution,0.0,0.0,0.0,45.5,0.0,0,80989.59,0.0792,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778130060.095399,1778130000,01:00,45,UP,0.55,45.5,25.0,0.3801,0.9011,0.0691,239.9,0.0691,239.9,0.0,0.99,0.6033,0.99,0.6,resolution,0.0,0.0,0.0,45.5,0.0,0,81087.91,0.1342,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778130450.0711591,1778130300,01:05,46,DOWN,0.55,45.5,25.0,0.3801,0.9271,-0.0617,149.9,-0.0617,149.9,0.0,0.9271,0.01,0.2,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81037.1,-0.0627,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778130740.0525043,1778130600,01:10,47,UP,0.55,45.5,25.0,0.3949,0.9439,0.0696,159.9,0.0696,159.9,0.0,0.99,0.7866,0.99,0.79,resolution,0.0,0.0,0.0,45.5,0.0,0,81116.85,0.0984,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778131362.6900723,1778131200,01:20,48,DOWN,0.55,45.5,25.0,0.3829,0.9339,-0.0611,137.3,-0.0611,137.3,0.0,0.9339,0.01,0.23,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81090.76,-0.0621,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778134115.968043,1778133900,02:05,49,DOWN,0.55,45.5,25.0,0.4,0.99,-0.0835,84.0,-0.0835,84.0,0.0,0.99,0.01,0.08,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80977.88,-0.1056,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778134262.4343703,1778134200,02:10,50,DOWN,0.55,45.5,25.0,0.3568,0.8768,-0.0619,237.6,-0.0619,237.6,0.0,0.8768,0.01,0.29,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80899.21,-0.0971,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778134560.0557556,1778134500,02:15,51,UP,0.55,45.5,25.0,0.3783,0.8993,0.0686,239.9,0.0686,239.9,0.0,0.99,0.7049,0.99,0.7,resolution,0.0,0.0,0.0,45.5,0.0,0,80955.17,0.0692,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778134928.733145,1778134800,02:20,52,UP,0.55,45.5,25.0,0.3804,0.9224,0.0644,171.3,0.0644,171.3,0.0,0.99,0.7139,0.99,0.71,resolution,0.0,0.0,0.0,45.5,0.0,0,80978.51,0.0288,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778135504.7597284,1778135400,02:30,53,UP,0.55,45.5,25.0,0.3625,0.8945,0.0605,195.2,0.0605,195.2,0.0,0.99,0.7342,0.99,0.73,resolution,0.0,0.0,0.0,45.5,0.0,0,81262.75,0.2916,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778135804.719869,1778135700,02:35,54,UP,0.55,45.5,25.0,0.3207,0.8557,0.0663,195.3,0.0663,195.3,0.0,0.9817,0.5265,0.98,0.53,resolution,0.0,0.0,0.0,45.5,0.0,0,81276.6,0.017,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778136060.0427997,1778136000,02:40,55,UP,0.55,45.5,25.0,0.3444,0.8674,0.0767,240.0,0.0767,240.0,0.0,0.99,0.6711,0.99,0.67,resolution,0.0,0.0,0.0,45.5,0.0,0,81369.71,0.1146,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778136379.6862636,1778136300,02:45,56,DOWN,0.55,45.5,25.0,0.2955,0.8205,-0.0606,220.3,-0.0606,220.3,0.0,0.8205,0.01,0.31,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81308.68,-0.075,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778136736.7567115,1778136600,02:50,57,UP,0.55,45.5,25.0,0.3178,0.8598,0.0605,163.2,0.0605,163.2,0.0,0.99,0.7529,0.99,0.75,resolution,0.0,0.0,0.0,45.5,0.0,0,81387.99,0.0975,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778137179.4028573,1778136900,02:55,58,UP,0.55,45.5,25.0,0.394,0.99,0.0678,20.6,0.0678,20.6,0.0,0.99,0.9847,0.99,0.98,resolution,0.0,0.0,0.0,45.5,0.0,0,81438.61,0.0622,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778137665.5233717,1778137500,03:05,59,UP,0.55,45.5,25.0,0.3621,0.9191,0.0681,134.5,0.0681,134.5,0.0,0.99,0.6033,0.99,0.6,resolution,0.0,0.0,0.0,45.5,0.0,0,81426.6,0.0025,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778137861.4582708,1778137800,03:10,60,UP,0.55,45.5,25.0,0.304,0.824,0.0633,238.5,0.0633,238.5,0.0,0.99,0.6778,0.99,0.68,resolution,0.0,0.0,0.0,45.5,0.0,0,81660.09,0.2867,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778138339.870312,1778138100,03:15,61,DOWN,0.55,45.5,25.0,0.3553,0.9353,-0.0661,60.1,-0.0661,60.1,0.0,0.9353,0.01,0.11,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81600.72,-0.0727,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778138931.9766397,1778138700,03:25,62,DOWN,0.55,45.5,25.0,0.3344,0.9084,-0.0625,68.0,-0.0625,68.0,0.0,0.9084,0.01,0.17,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81561.36,-0.0584,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778139081.6978939,1778139000,03:30,63,UP,0.55,45.5,25.0,0.2721,0.8011,0.0711,218.3,0.0711,218.3,0.0,0.99,0.7564,0.99,0.76,resolution,0.0,0.0,0.0,45.5,0.0,0,81667.67,0.1303,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778139508.7310514,1778139300,03:35,64,DOWN,0.55,45.5,25.0,0.3678,0.9378,-0.0659,91.3,-0.0659,91.3,0.0,0.9378,0.01,0.16,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81622.14,-0.0558,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778140149.4609926,1778139900,03:45,65,DOWN,0.55,45.5,25.0,0.3994,0.9884,-0.0706,50.5,-0.0706,50.5,0.0,0.9884,0.01,0.17,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81529.58,-0.0717,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778140446.7152355,1778140200,03:50,66,DOWN,0.55,45.5,25.0,0.3944,0.9704,-0.0602,53.3,-0.0602,53.3,0.0,0.9704,0.01,0.12,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81469.34,-0.0739,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778140750.6792316,1778140500,03:55,67,UP,0.55,45.5,25.0,0.4002,0.9832,0.065,49.3,0.065,49.3,0.0,0.99,0.9093,0.99,0.91,resolution,0.0,0.0,0.0,45.5,0.0,0,81518.57,0.0604,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778140860.0507364,1778140800,04:00,68,DOWN,0.55,45.5,25.0,0.3426,0.8646,-0.0743,240.0,-0.0743,240.0,0.0,0.8646,0.01,0.47,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81538.69,0.0247,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778141360.1626396,1778141100,04:05,69,UP,0.55,45.5,25.0,0.406,0.987,0.0608,39.8,0.0608,39.8,0.0,0.99,0.9182,0.99,0.92,resolution,0.0,0.0,0.0,45.5,0.0,0,81583.6,0.0551,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778141460.0681958,1778141400,04:10,70,DOWN,0.55,45.5,25.0,0.4137,0.9437,-0.1021,239.9,-0.1021,239.9,0.0,0.9437,0.01,0.24,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81508.85,-0.0916,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778141921.0297837,1778141700,04:15,71,DOWN,0.55,45.5,25.0,0.4083,0.9783,-0.0622,79.0,-0.0622,79.0,0.0,0.9783,0.01,0.13,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81397.98,-0.136,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778142081.816294,1778142000,04:20,72,DOWN,0.55,45.5,25.0,0.3572,0.8822,-0.0607,218.2,-0.0607,218.2,0.0,0.8822,0.0538,0.49,0.05,resolution,0.0,0.0,0.0,45.5,0.0,0,81412.23,0.0175,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778142690.166364,1778142600,04:30,73,UP,0.55,45.5,25.0,0.3628,0.8908,0.0618,209.8,0.0618,209.8,0.0,0.99,0.5205,0.99,0.52,resolution,0.0,0.0,0.0,45.5,0.0,0,81346.26,-0.0894,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778143119.7841961,1778142900,04:35,74,DOWN,0.55,45.5,25.0,0.4108,0.9878,-0.0698,80.2,-0.0698,80.2,0.0,0.9878,0.0191,0.16,0.02,resolution,0.0,0.0,0.0,45.5,0.0,0,81330.29,-0.0196,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778143315.9275236,1778143200,04:40,75,DOWN,0.55,45.5,25.0,0.3849,0.9239,-0.0673,184.1,-0.0673,184.1,0.0,0.9239,0.01,0.24,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81256.52,-0.0907,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778143625.8519495,1778143500,04:45,76,DOWN,0.55,45.5,25.0,0.3712,0.9102,-0.0614,174.2,-0.0614,174.2,0.0,0.9102,0.0885,0.35,0.09,resolution,0.0,0.0,0.0,45.5,0.0,0,81259.36,0.0035,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778144000.3815496,1778143800,04:50,77,UP,0.55,45.5,25.0,0.3996,0.9616,0.0612,99.6,0.0612,99.6,0.0,0.99,0.6454,0.99,0.65,resolution,0.0,0.0,0.0,45.5,0.0,0,81279.88,0.0253,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778144172.763276,1778144100,04:55,78,DOWN,0.55,45.5,25.0,0.3546,0.8766,-0.0605,227.2,-0.0605,227.2,0.0,0.8766,0.01,0.28,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81231.25,-0.0598,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778144460.054939,1778144400,05:00,79,DOWN,0.55,45.5,25.0,0.3923,0.9143,-0.0734,239.9,-0.0734,239.9,0.0,0.9143,0.01,0.44,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81134.44,-0.1192,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778145660.0650811,1778145600,05:20,80,DOWN,0.55,45.5,25.0,0.3709,0.8909,-0.0661,239.9,-0.0661,239.9,0.0,0.8909,0.01,0.27,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81081.99,-0.1222,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778146064.74696,1778145900,05:25,81,DOWN,0.55,45.5,25.0,0.3935,0.9485,-0.0657,135.3,-0.0657,135.3,0.0,0.9485,0.01,0.21,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81037.93,-0.0543,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778146285.217899,1778146200,05:30,82,UP,0.55,45.5,25.0,0.3619,0.8889,0.062,214.8,0.062,214.8,0.0,0.99,0.5091,0.99,0.51,resolution,0.0,0.0,0.0,45.5,0.0,0,81079.44,0.0512,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778146599.1407008,1778146500,05:35,83,DOWN,0.55,45.5,25.0,0.3698,0.9018,-0.0634,200.9,-0.0634,200.9,0.0,0.9018,0.01,0.28,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80920.01,-0.1966,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778146880.0682476,1778146800,05:40,84,UP,0.55,45.5,25.0,0.3632,0.8882,0.0625,219.9,0.0625,219.9,0.0,0.99,0.5019,0.99,0.5,resolution,0.0,0.0,0.0,45.5,0.0,0,80894.63,-0.0314,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778147363.2111003,1778147100,05:45,85,UP,0.55,45.5,25.0,0.408,0.99,0.061,36.8,0.061,36.8,0.0,0.99,0.9268,0.99,0.93,resolution,0.0,0.0,0.0,45.5,0.0,0,80960.93,0.082,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778147460.1049654,1778147400,05:50,86,DOWN,0.55,45.5,25.0,0.3555,0.8745,-0.0616,239.9,-0.0616,239.9,0.0,0.8745,0.01,0.41,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80940.22,-0.0256,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778148197.864027,1778148000,06:00,87,UP,0.55,45.5,25.0,0.4033,0.9693,0.0655,102.1,0.0655,102.1,0.0,0.99,0.8032,0.99,0.8,resolution,0.0,0.0,0.0,45.5,0.0,0,80964.36,0.0437,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778148711.1994572,1778148600,06:10,88,DOWN,0.55,45.5,25.0,0.3743,0.9103,-0.0639,188.8,-0.0639,188.8,0.0,0.9103,0.01,0.25,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80882.86,-0.0893,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778149035.3898606,1778148900,06:15,89,UP,0.55,45.5,25.0,0.3941,0.9421,0.0699,164.6,0.0699,164.6,0.0,0.9421,0.5157,0.9,0.52,resolution,0.0,0.0,0.0,45.5,0.0,0,80872.75,-0.0125,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
