timestamp,window_ts,window_time,btc_price,opening_price,btc_delta_pct,up_price,down_price,seconds_remaining,side,true_prob,market_price,edge,kelly_size,action,skip_reason,actual_price,actual_edge,fill_price,slippage
1778239800.05678,1778239500,07:25,80300.01,80274.0,0.0324,0.495,0.01,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778240100.0896497,1778239800,07:30,80262.92,80300.0,-0.0462,0.01,0.515,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778240359.0574846,1778240100,07:35,80196.89,80262.92,-0.0823,0.01,0.515,41.4,DOWN,0.99,0.515,0.475,5.0,traded,,0.52,0.47,0.52,0.005
1778240659.6244316,1778240400,07:40,80150.02,80218.04,-0.0848,0.01,0.515,40.8,DOWN,0.99,0.515,0.475,5.0,traded,,0.52,0.47,0.52,0.005
1778240770.2207263,1778240700,07:45,80183.24,80135.02,0.0602,0.8,0.21,229.9,UP,0.874,0.8,0.074,5.0,traded,,0.8,0.074,0.8,0.0
1778241087.2964816,1778241000,07:50,80280.14,80229.26,0.0634,0.84,0.16,212.8,UP,0.8953,0.84,0.0553,5.0,traded,,0.84,0.0553,0.84,0.0
1778241600.0722866,1778241300,07:55,80231.22,80254.52,-0.029,0.01,0.505,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778241731.716531,1778241600,08:00,80287.85,80231.22,0.0706,0.88,0.13,168.4,UP,0.9418,0.88,0.0618,5.0,traded,,0.88,0.0618,0.88,0.0
1778242200.0570338,1778241900,08:05,80192.08,80234.17,-0.0525,0.01,0.5,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778242479.0184965,1778242200,08:10,80244.98,80192.09,0.066,0.505,0.01,21.5,UP,0.99,0.505,0.485,5.0,traded,,0.51,0.48,0.51,0.005
1778242800.0523996,1778242500,08:15,80295.09,80267.99,0.0338,0.495,0.01,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778243100.037229,1778242800,08:20,80296.54,80295.09,0.0018,0.79,0.28,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778243400.064335,1778243100,08:25,80318.38,80296.54,0.0272,0.505,0.01,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778243460.1694505,1778243400,08:30,80208.33,80318.38,-0.137,0.26,0.83,240.0,DOWN,0.99,0.83,0.16,5.0,traded,,0.83,0.16,0.83,0.0
1778243852.6563911,1778243700,08:35,80206.45,80256.46,-0.0623,0.3,0.72,147.8,DOWN,0.9305,0.72,0.2105,5.0,traded,,0.72,0.2105,0.72,0.0
1778244300.036187,1778244000,08:40,80225.3,80224.55,0.0009,0.85,0.16,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778244504.1980891,1778244300,08:45,80167.53,80225.3,-0.072,0.12,0.9,95.9,DOWN,0.9831,0.9,0.0831,5.0,traded,,0.9,0.0831,0.9,0.0
1778244660.2487826,1778244600,08:50,80029.84,80086.85,-0.0712,0.19,0.82,239.9,DOWN,0.9077,0.82,0.0877,5.0,traded,,0.82,0.0877,0.82,0.0
1778245131.2443957,1778244900,08:55,80066.41,80116.81,-0.0629,0.28,0.74,68.8,DOWN,0.9857,0.74,0.2457,5.0,traded,,0.74,0.2457,0.74,0.0
1778245326.1654913,1778245200,09:00,80081.57,80025.82,0.0697,0.74,0.27,173.8,UP,0.9364,0.74,0.1964,5.0,traded,,0.74,0.1964,0.74,0.0
1778245560.4915595,1778245500,09:05,80011.74,80063.35,-0.0645,0.28,0.73,239.6,DOWN,0.8853,0.73,0.1553,5.0,traded,,0.73,0.1553,0.73,0.0
1778245956.3876045,1778245800,09:10,79859.51,79907.65,-0.0602,0.34,0.67,143.7,DOWN,0.9165,0.67,0.2465,5.0,traded,,0.67,0.2465,0.67,0.0
1778246160.1970112,1778246100,09:15,79777.74,79692.86,0.1065,0.85,0.16,240.0,UP,0.9187,0.85,0.0687,5.0,traded,,0.85,0.0687,0.85,0.0
1778246700.0557,1778246400,09:20,79737.73,79760.93,-0.0291,0.01,0.465,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778246780.519343,1778246700,09:25,79685.12,79737.74,-0.066,0.27,0.74,219.6,DOWN,0.8279,0.74,0.0879,5.0,traded,,0.74,0.0879,0.74,0.0
1778247076.1665635,1778247000,09:30,79663.77,79612.52,0.0644,0.68,0.33,224.0,UP,0.8214,0.68,0.1414,5.0,traded,,0.68,0.1414,0.68,0.0
1778247481.9276981,1778247300,09:35,79734.9,79787.67,-0.0661,0.45,0.58,118.2,DOWN,0.8866,0.58,0.3066,5.0,traded,,0.58,0.3066,0.58,0.0
1778247669.2869205,1778247600,09:40,79654.03,79706.73,-0.0661,0.41,0.63,230.9,DOWN,0.8146,0.63,0.1846,5.0,traded,,0.63,0.1846,0.63,0.0
1778248099.2079241,1778247900,09:45,79651.17,79595.75,0.0696,0.71,0.3,100.9,UP,0.9439,0.71,0.2339,5.0,traded,,0.71,0.2339,0.71,0.0
1778248458.7919698,1778248200,09:50,79571.0,79623.14,-0.0655,0.19,0.83,41.2,DOWN,0.9873,0.83,0.1573,5.0,traded,,0.83,0.1573,0.83,0.0
1778248800.0233116,1778248500,09:55,79647.8,79583.49,0.0808,0.525,0.01,0.1,,0.0,0.0,0.0,0.0,no_signal,,0.0,0.0,0.0,0.0
1778248863.9578023,1778248800,10:00,79698.49,79647.8,0.0636,0.63,0.39,236.2,UP,0.8187,0.63,0.1887,5.0,traded,,0.63,0.1887,0.63,0.0
1778249160.3290625,1778249100,10:05,79970.0,79836.56,0.1671,0.88,0.13,239.9,UP,0.9884,0.88,0.1084,5.0,traded,,0.88,0.1084,0.88,0.0
1778249568.9720712,1778249400,10:10,79915.11,79859.51,0.0696,0.75,0.26,131.2,UP,0.8923,0.75,0.1423,5.0,traded,,0.75,0.1423,0.75,0.0
1778249771.9611857,1778249700,10:15,79999.78,79927.33,0.0906,0.73,0.28,228.0,UP,0.9283,0.73,0.1983,5.0,traded,,0.73,0.1983,0.73,0.0
1778250135.808353,1778250000,10:20,80291.76,80368.15,-0.0951,0.37,0.64,164.4,DOWN,0.8089,0.64,0.1689,5.0,traded,,0.64,0.1689,0.64,0.0
1778250573.0908358,1778250300,10:25,80142.3,80254.49,-0.1398,0.01,0.525,27.4,DOWN,0.99,0.525,0.465,5.0,traded,,0.53,0.46,0.53,0.005
1778250660.0428448,1778250600,10:30,79825.2,80073.49,-0.3101,0.15,0.89,240.0,DOWN,0.99,0.89,0.1,5.0,traded,,0.89,0.1,0.89,0.0
1778250963.5234563,1778250900,10:35,80044.21,80131.16,-0.1085,0.27,0.74,236.5,DOWN,0.801,0.74,0.061,5.0,traded,,0.74,0.061,0.74,0.0
1778251500.042725,1778251200,10:40,80222.5,80258.46,-0.0448,0.01,0.59,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778251800.095022,1778251500,10:45,80199.99,80222.5,-0.0281,0.01,0.515,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778252100.0956943,1778251800,10:50,80185.91,80196.01,-0.0126,0.06,0.95,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778252368.2573128,1778252100,10:55,80134.26,80185.92,-0.0644,0.01,0.515,32.3,DOWN,0.9052,0.515,0.3902,5.0,traded,,0.52,0.3852,0.52,0.005
1778252700.0450635,1778252400,11:00,79989.24,80150.97,-0.2018,0.01,0.495,0.1,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778253000.0423927,1778252700,11:05,79978.17,79989.23,-0.0138,0.01,0.495,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778253133.2616663,1778253000,11:10,79900.01,79978.17,-0.0977,0.4,0.68,166.7,DOWN,0.8079,0.68,0.1279,5.0,traded,,0.68,0.1279,0.68,0.0
1778253518.1579902,1778253300,11:15,79827.65,79897.49,-0.0874,0.21,0.8,81.8,DOWN,0.8673,0.8,0.0673,5.0,traded,,0.8,0.0673,0.8,0.0
1778253729.9292428,1778253600,11:20,79894.18,79842.48,0.0648,0.79,0.23,170.1,UP,0.8813,0.79,0.0913,5.0,traded,,0.79,0.0913,0.79,0.0
1778253986.3746355,1778253900,11:25,79651.35,79702.66,-0.0644,0.41,0.61,213.6,DOWN,0.8441,0.61,0.2341,5.0,traded,,0.61,0.2341,0.61,0.0
1778254260.0944824,1778254200,11:30,79653.62,79707.12,-0.0671,0.48,0.54,239.9,DOWN,0.8675,0.54,0.3275,5.0,traded,,0.54,0.3275,0.54,0.0
1778254800.0801597,1778254500,11:35,79903.84,79871.56,0.0404,0.435,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778254860.0284834,1778254800,11:40,79976.68,79902.64,0.0927,0.81,0.2,240.0,UP,0.9174,0.81,0.1074,5.0,traded,,0.81,0.1074,0.81,0.0
1778255273.8442721,1778255100,11:45,80019.65,79966.15,0.0669,0.74,0.27,126.2,UP,0.9187,0.74,0.1787,5.0,traded,,0.74,0.1787,0.74,0.0
1778255700.0982895,1778255400,11:50,80142.13,80069.59,0.0906,0.475,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778256000.0476193,1778255700,11:55,80140.13,80142.13,-0.0025,0.96,0.04,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778256108.8763561,1778256000,12:00,80090.2,80140.14,-0.0623,0.24,0.76,191.1,DOWN,0.8576,0.76,0.0976,5.0,traded,,0.76,0.0976,0.76,0.0
1778256360.0893352,1778256300,12:05,80063.48,79994.95,0.0857,0.56,0.45,239.9,UP,0.9133,0.56,0.3533,5.0,traded,,0.56,0.3533,0.56,0.0
1778256900.0662563,1778256600,12:10,79965.76,79982.91,-0.0214,0.01,0.495,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778257200.0279648,1778256900,12:15,79952.2,79965.76,-0.017,0.02,0.99,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778257500.091388,1778257200,12:20,79971.45,79952.2,0.0241,0.615,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778257609.2026415,1778257500,12:25,80019.99,79971.45,0.0607,0.78,0.23,190.8,UP,0.8594,0.78,0.0794,5.0,traded,,0.78,0.0794,0.78,0.0
1778257860.0707314,1778257800,12:30,79862.19,79950.0,-0.1098,0.17,0.84,239.9,DOWN,0.9621,0.84,0.1221,5.0,traded,,0.84,0.1221,0.84,0.0
1778258400.0878596,1778258100,12:35,79791.41,79834.96,-0.0546,0.001,0.975,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778258462.3082578,1778258400,12:40,79741.31,79791.41,-0.0628,0.28,0.73,237.7,DOWN,0.8801,0.73,0.1501,5.0,traded,,0.73,0.1501,0.73,0.0
1778258930.9936295,1778258700,12:45,79841.51,79790.0,0.0646,0.88,0.13,69.0,UP,0.9854,0.88,0.1054,5.0,traded,,0.88,0.1054,0.88,0.0
1778259161.1295383,1778259000,12:50,79824.99,79774.69,0.0631,0.8,0.21,138.9,UP,0.9388,0.8,0.1388,5.0,traded,,0.8,0.1388,0.8,0.0
1778259440.0554173,1778259300,12:55,79849.99,79795.78,0.0679,0.88,0.13,159.9,UP,0.9395,0.88,0.0595,5.0,traded,,0.88,0.0595,0.88,0.0
1778259665.365883,1778259600,13:00,79860.05,79802.34,0.0723,0.72,0.28,234.6,UP,0.9135,0.72,0.1935,5.0,traded,,0.72,0.1935,0.72,0.0
1778260017.9053085,1778259900,13:05,79950.0,79893.52,0.0707,0.79,0.21,182.1,UP,0.9348,0.79,0.1448,5.0,traded,,0.79,0.1448,0.79,0.0
1778260260.0271292,1778260200,13:10,79753.26,79822.31,-0.0865,0.15,0.86,240.0,DOWN,0.9465,0.86,0.0865,5.0,traded,,0.86,0.0865,0.86,0.0
1778260633.9681149,1778260500,13:15,79913.79,79861.99,0.0649,0.83,0.18,166.0,UP,0.9269,0.83,0.0969,5.0,traded,,0.83,0.0969,0.83,0.0
1778260862.03618,1778260800,13:20,79970.01,80021.28,-0.0641,0.29,0.72,238.0,DOWN,0.8791,0.72,0.1591,5.0,traded,,0.72,0.1591,0.72,0.0
1778261163.5291173,1778261100,13:25,79997.44,79945.46,0.065,0.67,0.34,236.5,UP,0.886,0.67,0.216,5.0,traded,,0.67,0.216,0.67,0.0
1778261592.42047,1778261400,13:30,80211.06,79999.76,0.2641,0.505,0.01,108.1,UP,0.99,0.505,0.485,5.0,traded,,0.51,0.48,0.51,0.005
1778261776.9034672,1778261700,13:35,80180.9,80241.2,-0.0751,0.3,0.72,223.1,DOWN,0.8405,0.72,0.1205,5.0,traded,,0.72,0.1205,0.72,0.0
1778262171.9014573,1778262000,13:40,80080.39,80130.64,-0.0627,0.28,0.73,128.1,DOWN,0.8621,0.73,0.1321,5.0,traded,,0.73,0.1321,0.73,0.0
1778262900.061314,1778262600,13:50,80183.6,80240.64,-0.0711,0.01,0.99,0.0,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778263200.0711222,1778262900,13:55,80051.0,80183.6,-0.1654,0.01,0.99,0.0,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778263500.0786076,1778263200,14:00,80181.47,80051.0,0.163,0.87,0.17,239.9,UP,0.9356,0.87,0.0656,1.0,no_signal,,0.0,0.0,0.0,0.0
1778263800.0719707,1778263500,14:05,80170.76,80218.67,-0.0597,0.01,0.99,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778264100.0771272,1778263800,14:10,80202.42,80170.76,0.0395,0.99,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778264400.0789638,1778264100,14:15,80265.37,80202.42,0.0785,0.8,0.21,115.3,UP,0.8543,0.8,0.0543,1.0,no_signal,,0.0,0.0,0.0,0.0
1778264700.020066,1778264400,14:20,80284.27,80274.44,0.0122,0.99,0.01,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778265000.0772707,1778264700,14:25,80239.43,80284.27,-0.0559,0.01,0.99,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778265300.113369,1778265000,14:30,80242.78,80239.43,0.0042,0.99,0.02,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778265600.0621614,1778265300,14:35,80212.98,80242.78,-0.0371,0.01,0.99,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778265900.0724516,1778265600,14:40,80157.33,80212.98,-0.0694,0.01,0.99,0.0,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778266200.0390801,1778265900,14:45,80162.29,80157.33,0.0062,0.36,0.68,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778266500.0978782,1778266200,14:50,80250.12,80162.29,0.1096,0.9,0.12,238.9,UP,0.9796,0.9,0.0796,1.0,no_signal,,0.0,0.0,0.0,0.0
1778266800.0722358,1778266500,14:55,80078.39,80164.15,-0.107,0.01,0.99,0.0,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778268600.0778227,1778268300,15:25,80029.93,80019.23,0.0134,0.27,0.93,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778268900.060379,1778268600,15:30,80071.87,80029.93,0.0524,0.99,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778269200.0406241,1778268900,15:35,80060.01,80071.87,-0.0148,0.02,0.98,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778269500.028637,1778269200,15:40,80098.3,80060.01,0.0478,0.99,0.01,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778269800.086012,1778269500,15:45,80115.5,80098.3,0.0215,0.94,0.06,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778270100.0219986,1778269800,15:50,80128.3,80115.5,0.016,0.95,0.06,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778270400.0263205,1778270100,15:55,80121.82,80067.45,0.0679,0.5,0.52,88.8,UP,0.8508,0.5,0.3508,1.0,no_signal,,0.0,0.0,0.0,0.0
1778270700.0387936,1778270400,16:00,80167.54,80164.84,0.0034,0.9,0.23,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778271000.0962975,1778270700,16:05,80165.16,80167.54,-0.003,0.06,0.98,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778271300.090234,1778271000,16:10,80230.0,80165.16,0.0809,0.99,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778271600.088794,1778271300,16:15,80205.63,80230.0,-0.0304,0.01,0.99,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778271900.0768192,1778271600,16:20,80279.99,80205.63,0.0927,0.99,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778272200.0774162,1778271900,16:25,80259.43,80279.99,-0.0256,0.01,0.99,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
